Clip,FilterID,fc,N,Window,E_0_150,E_0_200,E_0_250,E_250_1000,E_1000plus,Retention,Leakage
clip3_dubstep,fc200_N50_rectwin,200,50,rectwin,0.0550289789288389,0.0556849329594676,0.0561724695089729,0.000167011394852491,8.08312803610716e-06,0.98367013511962,0.503955822527845
clip3_dubstep,fc250_N1000_blackman,250,1000,blackman,0.0559121399104334,0.0565852686322362,0.0569125887740453,3.01978331819978e-05,5.39269580739908e-07,0.995111536737185,0.0424677282983505
clip3_dubstep,fc250_N1000_hamming,250,1000,hamming,0.0555444671797498,0.0562565928773874,0.0566309189989468,2.71063812074122e-05,5.3616529770946e-07,0.990186565851333,0.0381922761426807
clip3_dubstep,fc250_N1000_hann,250,1000,hann,0.0560177721878202,0.0567331146567564,0.0570960982746501,2.81149943061695e-05,5.40698104267959e-07,0.998320183981782,0.0395920514139842
clip3_dubstep,fc250_N1000_rectwin,250,1000,rectwin,0.0504298115399544,0.0511100961400998,0.0516231949732308,1.86764736874192e-05,4.9056633764048e-07,0.902626958071577,0.0264823831893446
clip3_dubstep,fc250_N100_blackman,250,100,blackman,0.0549369482503149,0.0555858421539987,0.056065023935988,0.000164106237331965,7.40957771466629e-07,0.980291941167001,0.22775829665767
clip3_dubstep,fc250_N100_hamming,250,100,hamming,0.0544427772612828,0.0550524474540514,0.0554837254452743,0.000135824195845015,5.31886536756325e-07,0.970127988922731,0.188391124757859
clip3_dubstep,fc250_N100_hann,250,100,hann,0.0546823920166692,0.0553106885883292,0.0557643281158899,0.000147846350988533,5.48466888079884e-07,0.975034301581913,0.205023864609981
clip3_dubstep,fc250_N100_rectwin,250,100,rectwin,0.052960980792606,0.0534608394163549,0.053765416635418,7.54361208803005e-05,1.51856811903896e-06,0.940083512697027,0.106322052114196
clip3_dubstep,fc250_N2000_blackman,250,2000,blackman,0.0558807615995671,0.0566089483909991,0.0570674098572775,2.19998206577213e-05,5.39580159481697e-07,0.997818569563723,0.03114176900863
clip3_dubstep,fc250_N2000_hamming,250,2000,hamming,0.0558942996894396,0.056624133232574,0.057122856437439,1.91553470325256e-05,5.39921052023062e-07,0.998788048070672,0.0272123110795807
clip3_dubstep,fc250_N2000_hann,250,2000,hann,0.0558820841271785,0.056611845378558,0.057105074145703,1.9932284421128e-05,5.39709190059876e-07,0.998477126286278,0.0282854356988063
clip3_dubstep,fc250_N2000_rectwin,250,2000,rectwin,0.0560366688403977,0.0567676645288425,0.0573381127641412,1.33003194566007e-05,5.44365068135682e-07,1.002551785737,0.019129149347583
clip3_dubstep,fc250_N200_blackman,250,200,blackman,0.052990612412476,0.0534964443824489,0.0538109704622939,8.17909630704551e-05,5.10511474414814e-07,0.940880017295451,0.113709086641718
clip3_dubstep,fc250_N200_hamming,250,200,hamming,0.0521022140642385,0.0525509947559111,0.0528068255378533,5.90310047778782e-05,5.00892451244463e-07,0.923322632885578,0.0822505776437952
clip3_dubstep,fc250_N200_hann,250,200,hann,0.0523726050816979,0.0528378249266343,0.0531097859829264,6.47688462668178e-05,5.0380671986903e-07,0.928619869236294,0.0901820220974865
clip3_dubstep,fc250_N200_rectwin,250,200,rectwin,0.0499285007304666,0.0502545543373717,0.0503975027338436,2.30002995872094e-05,4.85674738420879e-07,0.881195838627232,0.0324494891950214
clip3_dubstep,fc250_N500_blackman,250,500,blackman,0.0543438161216618,0.0548278756009566,0.0550623748687089,3.77994794661846e-05,5.22013953393727e-07,0.96276071168613,0.052946297151712
clip3_dubstep,fc250_N500_hamming,250,500,hamming,0.0558671235463803,0.0564249668723189,0.056686457219691,3.51015190983324e-05,5.37551911465247e-07,0.991157646685695,0.0492402926665646
clip3_dubstep,fc250_N500_hann,250,500,hann,0.0562436140021928,0.0567838464936539,0.0570360968411634,3.58902118761814e-05,5.406818184212e-07,0.997271064270845,0.0503342847336662
clip3_dubstep,fc250_N500_rectwin,250,500,rectwin,0.0517090173286044,0.0524866098901322,0.0528649176351862,2.84002219489764e-05,5.29371926479387e-07,0.924338368024225,0.0399704933339856
clip3_dubstep,fc250_N50_blackman,250,50,blackman,0.0556286852651077,0.0563356923057921,0.0568891561337315,0.000234665769968259,3.1243185212318e-05,0.994701819112057,0.36751172661488
clip3_dubstep,fc250_N50_hamming,250,50,hamming,0.0554811485929052,0.0561754124740558,0.0567122287969792,0.000212544818273883,9.52767001835897e-06,0.991608260415132,0.306880616846639
clip3_dubstep,fc250_N50_hann,250,50,hann,0.0555579992197923,0.0562588659478739,0.0568042717734012,0.000222811921322112,1.54541943588802e-05,0.993217623645415,0.329279950748614
clip3_dubstep,fc250_N50_rectwin,250,50,rectwin,0.0550387191210897,0.0556954871762821,0.0561840591760115,0.000167714721544913,7.63167820164255e-06,0.982373261717994,0.242260646697834
clip4_funk_bass,fc150_N1000_blackman,150,1000,blackman,0.0125729813731126,0.0127618319412244,0.0127688256737645,5.01317842555249e-07,1.41579779906283e-07,0.775298346851477,0.0344322335067524
clip4_funk_bass,fc150_N1000_hamming,150,1000,hamming,0.0139621458454113,0.0141041802619815,0.0141048146076065,5.51157872474876e-07,1.57008450738503e-07,0.860959566487193,0.0248813317025421
clip4_funk_bass,fc150_N1000_hann,150,1000,hann,0.0138279108164405,0.0139838366632159,0.0139846751710717,5.49372961889798e-07,1.55621122720301e-07,0.852682118763204,0.0274049152245491
clip4_funk_bass,fc150_N1000_rectwin,150,1000,rectwin,0.01556031110316,0.0156130577600116,0.0156145675546527,8.83789781654969e-07,1.74457889551614e-07,0.959508577700855,0.00916012173885124
clip4_funk_bass,fc150_N100_blackman,150,100,blackman,0.0155996866136613,0.017418090105937,0.0196020502287841,0.00049840333678632,1.99992195225926e-07,0.961936622990363,0.809429159855431
clip4_funk_bass,fc150_N100_hamming,150,100,hamming,0.0152586393615043,0.016942915352738,0.0188737500079246,0.000388042208121982,1.91238118792613e-07,0.940906338847811,0.719643641918682
clip4_funk_bass,fc150_N100_hann,150,100,hann,0.0154304620788295,0.0171810816880247,0.0192350727863431,0.000438814188644588,1.9541829004327e-07,0.951501587877501,0.762992550170058
clip4_funk_bass,fc150_N100_rectwin,150,100,rectwin,0.014270517818267,0.0155906814032549,0.0168737840050417,0.0001572883554149,2.12368242096317e-07,0.879974967343637,0.495522498584543
clip4_funk_bass,fc150_N2000_blackman,150,2000,blackman,0.0152753743834856,0.0153549623996109,0.0153552546030216,6.03343873672049e-07,1.71205716060386e-07,0.941938284612429,0.0135799929654639
clip4_funk_bass,fc150_N2000_hamming,150,2000,hamming,0.0156328157878315,0.0156877265413733,0.0156880253124579,6.1668325289382e-07,1.74418731738317e-07,0.963979495178309,0.00912858304937005
clip4_funk_bass,fc150_N2000_hann,150,2000,hann,0.0155928472823398,0.0156533668238976,0.0156536719389696,6.16002080580851e-07,1.74366171916595e-07,0.961514883538932,0.0101465972244426
clip4_funk_bass,fc150_N2000_rectwin,150,2000,rectwin,0.0161567416345077,0.0161835212668683,0.0161868474975316,7.03357045592701e-07,1.75709294714262e-07,0.996286776223798,0.0045113661701493
clip4_funk_bass,fc150_N200_blackman,150,200,blackman,0.0140724477524769,0.015341763821389,0.0165647699634157,0.000159309590117718,1.68715723473135e-07,0.867761205944435,0.475935333193746
clip4_funk_bass,fc150_N200_hamming,150,200,hamming,0.0131188626473102,0.0141048267160673,0.0149107928817556,7.1654625023254e-05,1.53483251592851e-07,0.80895948392813,0.333985427531139
clip4_funk_bass,fc150_N200_hann,150,200,hann,0.0135477725262155,0.0146516251487151,0.0156181496759652,9.78799956560547e-05,1.59897701198911e-07,0.83540771527401,0.388831476888696
clip4_funk_bass,fc150_N200_rectwin,150,200,rectwin,0.0105241139100354,0.0109074126831377,0.0110242038022818,7.05072046072309e-06,1.22444157695498e-07,0.648957305701239,0.0901637998005679
clip4_funk_bass,fc150_N500_blackman,150,500,blackman,0.0103511751127389,0.0107287334644831,0.0108721108148811,3.63682667736765e-06,1.17437766346272e-07,0.638293234891656,0.0933800093088383
clip4_funk_bass,fc150_N500_hamming,150,500,hamming,0.0103179080392244,0.0105975056197536,0.0106569076857007,9.61645825596824e-07,1.1669536195702e-07,0.636241859300223,0.0602574945757448
clip4_funk_bass,fc150_N500_hann,150,500,hann,0.00994650981009526,0.0102390155264659,0.0103152216536555,1.26703314890507e-06,1.12747912714721e-07,0.613340017284997,0.0656737732159579
clip4_funk_bass,fc150_N500_rectwin,150,500,rectwin,0.015062544815777,0.0152284968859226,0.0152461537607227,4.48302085227469e-06,1.7048505929358e-07,0.928814395607196,0.0328801819178446
clip4_funk_bass,fc150_N50_blackman,150,50,blackman,0.0160569136403407,0.0180648115396228,0.0206231631305244,0.000688459588925972,8.1591816712479e-07,0.990130998484978,0.9456036237396
clip4_funk_bass,fc150_N50_hamming,150,50,hamming,0.0159618832223878,0.0179293904734117,0.0204061977935912,0.000644017888282643,3.40635628968856e-07,0.984271057731627,0.915489340275294
clip4_funk_bass,fc150_N50_hann,150,50,hann,0.0160117958079619,0.0180004211160555,0.0205196951307326,0.000666845426284182,4.49710807897612e-07,0.987348859561937,0.931104982815124
clip4_funk_bass,fc150_N50_rectwin,150,50,rectwin,0.0156798453991647,0.0175294521035175,0.0197716559226678,0.000522450661261067,3.82293459942146e-07,0.966879521738255,0.829938513314383
clip4_funk_bass,fc200_N1000_blackman,200,1000,blackman,0.0158169616917798,0.0168302661381081,0.0170909637407785,2.54095000704867e-06,1.74224198875814e-07,0.919988554379801,0.0748143091551984
clip4_funk_bass,fc200_N1000_hamming,200,1000,hamming,0.0162279002618661,0.0173874791797823,0.0175765324669312,1.08113770349849e-06,1.77357387085243e-07,0.950447349058677,0.0537945935522291
clip4_funk_bass,fc200_N1000_hann,200,1000,hann,0.0161807076809958,0.0172916115746269,0.0174997850138224,1.26858891690169e-06,1.76991252084603e-07,0.945206962557651,0.0593417959950493
clip4_funk_bass,fc200_N1000_rectwin,200,1000,rectwin,0.0168483345301703,0.0186782085057198,0.0187157368992097,1.86503683435705e-06,1.83774962685502e-07,1.02100215769454,0.0105513405190165
clip4_funk_bass,fc200_N100_blackman,200,100,blackman,0.0156123268947444,0.0174358325878524,0.0196296423123038,0.000503024097734564,2.00660023972689e-07,0.953090479097421,0.774802338322902
clip4_funk_bass,fc200_N100_hamming,200,100,hamming,0.0152878060162977,0.0169833819485581,0.018935259184617,0.000396817334130625,1.91830878766547e-07,0.92835828495641,0.674650550571496
clip4_funk_bass,fc200_N100_hann,200,100,hann,0.0154484253087317,0.0172061753972257,0.0192737290815957,0.000444864808315342,1.95682543993887e-07,0.940536786537021,0.721749181410482
clip4_funk_bass,fc200_N100_rectwin,200,100,rectwin,0.0143386797980512,0.0156828174997797,0.0170066630396045,0.000169354324012197,2.06584138258637e-07,0.857265861503866,0.428576884540637
clip4_funk_bass,fc200_N2000_blackman,200,2000,blackman,0.0162137897427506,0.017648698374248,0.0177245806675944,6.67231549778226e-07,1.76615394599235e-07,0.964726307401978,0.0212107487622288
clip4_funk_bass,fc200_N2000_hamming,200,2000,hamming,0.0162340369099332,0.0178351470767239,0.0178690512986321,6.64853551377862e-07,1.77009715067269e-07,0.974918105371735,0.0091524414369632
clip4_funk_bass,fc200_N2000_hann,200,2000,hann,0.0162215613141167,0.0177875990882058,0.0178297322518166,6.66982073074738e-07,1.76902674647636e-07,0.972319001776964,0.0115239192989065
clip4_funk_bass,fc200_N2000_rectwin,200,2000,rectwin,0.0163810615214913,0.0184364924226619,0.018466455157339,9.78625837087981e-07,1.79648862399787e-07,1.00778929296631,0.0079280676830052
clip4_funk_bass,fc200_N200_blackman,200,200,blackman,0.0142434400042639,0.0155684985521109,0.0168806361478893,0.000182847873175715,1.71695121135989e-07,0.851016873963147,0.429106113905387
clip4_funk_bass,fc200_N200_hamming,200,200,hamming,0.0134859479614037,0.0145763235228361,0.0155296361287024,9.88844026339744e-05,1.59111682800366e-07,0.7967818628597,0.301805614316076
clip4_funk_bass,fc200_N200_hann,200,200,hann,0.0137890798553521,0.01496690508095,0.0160450167311134,0.000122344142127207,1.63844578412923e-07,0.818132123162652,0.344416159838794
clip4_funk_bass,fc200_N200_rectwin,200,200,rectwin,0.0114192842951955,0.0119806377509708,0.0122614513189985,7.92762847478861e-06,1.30590444288115e-07,0.654894552148937,0.0825210506313907
clip4_funk_bass,fc200_N500_blackman,200,500,blackman,0.0129340899640888,0.0137157904533294,0.0141657007158833,1.73673944831229e-05,1.4720480018456e-07,0.749742762698418,0.133661623689502
clip4_funk_bass,fc200_N500_hamming,200,500,hamming,0.0141407987712532,0.0149627006376214,0.0153382445363509,9.07439525583278e-06,1.58867745374983e-07,0.817902296747072,0.109828449914461
clip4_funk_bass,fc200_N500_hann,200,500,hann,0.0135176687900205,0.0143067768438248,0.0146951200508576,1.04064907141289e-05,1.52539972217109e-07,0.782047701348134,0.113922032709625
clip4_funk_bass,fc200_N500_rectwin,200,500,rectwin,0.0234823567689535,0.0247894788698909,0.0250217074516222,2.50375277434399e-06,2.54226836490513e-07,1.35506097421126,0.0665041045569192
clip4_funk_bass,fc200_N50_blackman,200,50,blackman,0.0160577392200372,0.0180659904329388,0.0206250595696997,0.000688858714423242,8.2512048945516e-07,0.98753663699979,0.933519866838581
clip4_funk_bass,fc200_N50_hamming,200,50,hamming,0.0159638713924689,0.0179322202226411,0.0204107205710927,0.000644929295965983,3.45810929823059e-07,0.980224390040592,0.89756681385715
clip4_funk_bass,fc200_N50_hann,200,50,hann,0.0160129718479058,0.0180020983242255,0.0205223864289428,0.000667402307958959,4.55707451765664e-07,0.984044118922587,0.916084923617608
clip4_funk_bass,fc200_N50_rectwin,200,50,rectwin,0.0156845267737768,0.0175360674523826,0.0197820793233144,0.000524350505414276,3.75347883271965e-07,0.958569591986127,0.796004303612609
clip4_funk_bass,fc250_N1000_blackman,250,1000,blackman,0.0162122919272006,0.0180807428021696,0.0195022239728177,3.7897314660561e-05,1.91778454407674e-07,0.92894693670512,0.0488335272181744
clip4_funk_bass,fc250_N1000_hamming,250,1000,hamming,0.0161801226919042,0.018194085287623,0.0198307233518834,3.32582780039569e-05,1.93915112760785e-07,0.944594305554845,0.0428886736361821
clip4_funk_bass,fc250_N1000_hann,250,1000,hann,0.0162166525850569,0.0182300427499078,0.0198087836923423,3.45941547906464e-05,1.93750729583719e-07,0.943549256561894,0.0446011580503605
clip4_funk_bass,fc250_N1000_rectwin,250,1000,rectwin,0.0157878698390703,0.017816461484664,0.0201694270291792,2.41916982464373e-05,1.9672441746654e-07,0.960727734435225,0.0312682396105428
clip4_funk_bass,fc250_N100_blackman,250,100,blackman,0.0156284007126592,0.0174584033403134,0.0196647700702259,0.000508938448083408,2.01604698289818e-07,0.936689474144502,0.652756844713964
clip4_funk_bass,fc250_N100_hamming,250,100,hamming,0.0153248422960061,0.0170348111468483,0.0190135640975759,0.000408127777521573,1.92606189692469e-07,0.90567066345396,0.523498293217238
clip4_funk_bass,fc250_N100_hann,250,100,hann,0.0154713489326819,0.0172382155102538,0.019323138095093,0.000452657455766383,1.96061006235354e-07,0.920416562028295,0.58059317445296
clip4_funk_bass,fc250_N100_rectwin,250,100,rectwin,0.0144284029977101,0.0158043429114045,0.0171826575968243,0.000186039041701682,2.00242423402702e-07,0.818459328601215,0.238773339916375
clip4_funk_bass,fc250_N2000_blackman,250,2000,blackman,0.0162167921267668,0.0182920407402471,0.0204090426596915,2.73713627522945e-05,1.99306478457554e-07,0.972141315074095,0.0353481262308769
clip4_funk_bass,fc250_N2000_hamming,250,2000,hamming,0.0162240978323923,0.0183039179123804,0.0207071502531457,2.48463485145092e-05,2.02345744065186e-07,0.986341035892283,0.0321147704648053
clip4_funk_bass,fc250_N2000_hann,250,2000,hann,0.0162167797370943,0.0182937408890364,0.020640987099055,2.54551940029727e-05,2.01668556342124e-07,0.983189494847478,0.0328944867817675
clip4_funk_bass,fc250_N2000_rectwin,250,2000,rectwin,0.0163091902616041,0.0184226506487592,0.0215246597775168,2.03018731687166e-05,2.10763775016705e-07,1.02528136236224,0.0262992217407288
clip4_funk_bass,fc250_N200_blackman,250,200,blackman,0.0144536648773364,0.0158487205869847,0.0172749410069351,0.000214726871138211,1.75441867134137e-07,0.822855052455615,0.2755215312382
clip4_funk_bass,fc250_N200_hamming,250,200,hamming,0.0139332947825826,0.0151570088410905,0.0163068259900534,0.000139895132750211,1.66288751362896e-07,0.776740953850041,0.179569777742156
clip4_funk_bass,fc250_N200_hann,250,200,hann,0.0140897943655337,0.0153626247836548,0.0165881790302147,0.000157660986132894,1.68916231912124e-07,0.790142607177106,0.202350331724666
clip4_funk_bass,fc250_N200_rectwin,250,200,rectwin,0.0126952450627685,0.0135548952905,0.0141769995470521,3.76000480594702e-05,1.4697883565038e-07,0.675291203672969,0.0483948748928235
clip4_funk_bass,fc250_N500_blackman,250,500,blackman,0.0149931499038968,0.016297879633664,0.017329181916559,6.29032825825909e-05,1.75166337239905e-07,0.825438702756701,0.0808717509307135
clip4_funk_bass,fc250_N500_hamming,250,500,hamming,0.0159198083746365,0.0174300455263435,0.0185712580125876,5.02879310920574e-05,1.85713365812516e-07,0.884602354357083,0.0647114523341907
clip4_funk_bass,fc250_N500_hann,250,500,hann,0.015970312074128,0.0174268094147255,0.0185288262414343,5.34052015717406e-05,1.85904179545648e-07,0.882581207236284,0.0687082756979768
clip4_funk_bass,fc250_N500_rectwin,250,500,rectwin,0.015374453278573,0.0175616085487499,0.019194256855639,3.8991088929545e-05,1.85759677858054e-07,0.914277578456142,0.0502281011223896
clip4_funk_bass,fc250_N50_blackman,250,50,blackman,0.0160587977600184,0.0180675020221162,0.02062749132542,0.000689370675454843,8.37073668396705e-07,0.982546652390424,0.884900523765316
clip4_funk_bass,fc250_N50_hamming,250,50,hamming,0.0159664193330679,0.0179358468995612,0.0204165177396157,0.00064609842316208,3.52669390756626e-07,0.972497374598737,0.828800585445413
clip4_funk_bass,fc250_N50_hann,250,50,hann,0.0160144810772326,0.0180042507838787,0.0205258405642752,0.000668117364679809,4.63595726386169e-07,0.977704734703968,0.857172986943305
clip4_funk_bass,fc250_N50_rectwin,250,50,rectwin,0.0156905804850372,0.0175446231619064,0.0197955634537548,0.000526812800619402,3.66583293539283e-07,0.942919538630472,0.675884623669045
